acteur_id,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique
PA1008,David,Alain,PO845419,SOC,Socialistes et apparentés,SOC,M.,ADA,4,Gironde,Ingénieur,https://www.hatvp.fr/pages_nominatives/david-alain,#F5B4CE,
PA1567,Guedj,Jérôme,PO845419,SOC,Socialistes et apparentés,SOC,M.,JGD,6,Essonne,Inspecteur général des affaires sociales,https://www.hatvp.fr/pages_nominatives/guedj-jerome,#F5B4CE,
PA1592,Habib,David,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,DHA,3,Pyrénées-Atlantiques,Cadre,https://www.hatvp.fr/pages_nominatives/habib-david,#FFD96F,
PA1630,Herbillon,Michel,PO845425,DR,Droite Républicaine,DR,M.,MHR,8,Val-de-Marne,Cadre supérieur,https://www.hatvp.fr/pages_nominatives/herbillon-michel,#8CB0DC,
PA1654,Hollande,François,PO845419,SOC,Socialistes et apparentés,SOC,M.,FHL,1,Corrèze,Conseiller référendaire à la Cour des comptes,https://www.hatvp.fr/pages_nominatives/hollande-francois-27434,#F5B4CE,
PA227089,Létard,Valérie,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,VLET,21,Nord,Cadre de la fonction publique territoriale,https://www.hatvp.fr/pages_nominatives/letard-valerie,#FFD96F,
PA266793,Bony,Jean-Yves,PO845425,DR,Droite Républicaine,DR,M.,JBY,2,Cantal,Exploitant agricole,https://www.hatvp.fr/pages_nominatives/bony-jean-yves-1013,#8CB0DC,
PA266797,Gosselin,Philippe,PO845425,DR,Droite Républicaine,DR,M.,PGS,1,Manche,Maître de conférences à Sciences Po,https://www.hatvp.fr/pages_nominatives/gosselin-philippe,#8CB0DC,
PA266808,Rolland,Vincent,PO845425,DR,Droite Républicaine,DR,M.,VRO,2,Savoie,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/rolland-vincent-7763,#8CB0DC,
PA267042,Favennec-Bécot,Yannick,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,YFA,3,Mayenne,Directeur de cabinet,https://www.hatvp.fr/pages_nominatives/favennec-becot-yannick,#FFD96F,
PA267200,Huyghe,Sébastien,PO845407,EPR,Ensemble pour la République,EPR,M.,SHY,5,Nord,Notaire,https://www.hatvp.fr/pages_nominatives/huyghe-sebastien,#7B4591,
PA267285,Wauquiez,Laurent,PO845425,DR,Droite Républicaine,DR,M.,LWA,1,Haute-Loire,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/wauquiez-laurent,#8CB0DC,
PA267318,Grelier,Jean-Carles,PO845454,DEM,Les Démocrates,Dem,M.,JGR,5,Sarthe,Avocat,https://www.hatvp.fr/pages_nominatives/grelier-jean-carles-9591,#F07E26,
PA267763,Bataille,Jean-Pierre,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,JPB,15,Nord,Pharmacien,https://www.hatvp.fr/pages_nominatives/bataille-jean-pierre-9443,#FFD96F,
PA267780,Firmin Le Bodo,Agnès,PO845470,HOR,Horizons & Indépendants,HOR,Mme,AFI,7,Seine-Maritime,Pharmacien,https://www.hatvp.fr/pages_nominatives/firmin-le-bodo-agnes,#B5E2F9,
PA267794,Tabarot,Michèle,PO845425,DR,Droite Républicaine,DR,Mme,MTA,9,Alpes-Maritimes,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/tabarot-michele,#8CB0DC,
PA2940,Voynet,Dominique,PO845439,ECOS,Écologiste et Social,EcoS,Mme,DVO,2,Doubs,Médecin,https://www.hatvp.fr/pages_nominatives/voynet-dominique-8816,#77AA79,
PA2952,Warsmann,Jean-Luc,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,JWA,3,Ardennes,Directeur de mutuelle,https://www.hatvp.fr/pages_nominatives/warsmann-jean-luc,#FFD96F,
PA309643,Besse,Véronique,PO840056,NI,Non inscrit,NI,Mme,VBE,4,Vendée,Journaliste,https://www.hatvp.fr/pages_nominatives/besse-veronique,#8D949A,
PA330008,Breton,Xavier,PO845425,DR,Droite Républicaine,DR,M.,XBR,1,Ain,Cadre territorial,https://www.hatvp.fr/pages_nominatives/breton-xavier,#8CB0DC,
PA330240,Ciotti,Éric,PO847173,UDR,UDR,UDR,M.,ECI,1,Alpes-Maritimes,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/ciotti-eric,#3367A7,
PA330909,Descoeur,Vincent,PO845425,DR,Droite Républicaine,DR,M.,VDE,1,Cantal,Professeur agrégé de biologie,https://www.hatvp.fr/pages_nominatives/descoeur-vincent-3159,#8CB0DC,
PA331582,Vigier,Philippe,PO845454,DEM,Les Démocrates,Dem,M.,PVG,4,Eure-et-Loir,Biologiste A.I.H.P.,https://www.hatvp.fr/pages_nominatives/vigier-philippe,#F07E26,
PA331973,Got,Pascale,PO845419,SOC,Socialistes et apparentés,SOC,Mme,PGT,5,Gironde,Journaliste,https://www.hatvp.fr/pages_nominatives/got-pascale,#F5B4CE,
PA332228,Benoit,Thierry,PO845470,HOR,Horizons & Indépendants,HOR,M.,TBE,6,Ille-et-Vilaine,Représentant de commerce,https://www.hatvp.fr/pages_nominatives/benoit-thierry,#B5E2F9,
PA332523,Dalloz,Marie-Christine,PO845425,DR,Droite Républicaine,DR,Mme,MDL,2,Jura,retraitée,https://www.hatvp.fr/pages_nominatives/dalloz-marie-christine,#8CB0DC,
PA333285,Garot,Guillaume,PO845419,SOC,Socialistes et apparentés,SOC,M.,GGR,1,Mayenne,Cadre administratif,https://www.hatvp.fr/pages_nominatives/garot-guillaume,#F5B4CE,
PA335054,Karamanli,Marietta,PO845419,SOC,Socialistes et apparentés,SOC,Mme,MKA,2,Sarthe,Professeur dans l'enseignement supérieur,https://www.hatvp.fr/pages_nominatives/karamanli-marietta,#F5B4CE,
PA335612,Lecoq,Jean-Paul,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,JLC,8,Seine-Maritime,Électricien,https://www.hatvp.fr/pages_nominatives/lecoq-jean-paul,#830E21,
PA335999,Batho,Delphine,PO845439,ECOS,Écologiste et Social,EcoS,Mme,DBT,2,Deux-Sèvres,Cadre territorial,https://www.hatvp.fr/pages_nominatives/batho-delphine,#77AA79,
PA340343,Saulignac,Hervé,PO845419,SOC,Socialistes et apparentés,SOC,M.,HSA,1,Ardèche,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/saulignac-herve-8266,#F5B4CE,
PA341981,Récalde,Marie,PO845419,SOC,Socialistes et apparentés,SOC,Mme,mre,6,Gironde,Avocate,https://www.hatvp.fr/pages_nominatives/recalde-marie,#F5B4CE,
PA342196,Rouaux,Claudia,PO845419,SOC,Socialistes et apparentés,SOC,Mme,ROC,3,Ille-et-Vilaine,Gestionnaire à l'INRAE,https://www.hatvp.fr/pages_nominatives/rouaux-claudia,#F5B4CE,
PA342240,Bourgeaux,Jean-Luc,PO845425,DR,Droite Républicaine,DR,M.,JBO,7,Ille-et-Vilaine,Agriculteur,https://www.hatvp.fr/pages_nominatives/bourgeaux-jean-luc-18806,#8CB0DC,
PA342384,Martin,Élisa,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,EMR,3,Isère,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/martin-elisa,#C00D0D,
PA342415,Battistel,Marie-Noëlle,PO845419,SOC,Socialistes et apparentés,SOC,Mme,MNB,4,Isère,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/battistel-marie-noelle,#F5B4CE,
PA345722,Le Grip,Constance,PO845407,EPR,Ensemble pour la République,EPR,Mme,CLG,6,Hauts-de-Seine,Conseillère parlementaire,https://www.hatvp.fr/pages_nominatives/le-grip-constance,#7B4591,
PA346782,Juvin,Philippe,PO845425,DR,Droite Républicaine,DR,M.,PJU,3,Hauts-de-Seine,Professeur de médecine,https://www.hatvp.fr/pages_nominatives/juvin-philippe,#8CB0DC,
PA368,Barnier,Michel,PO845425,DR,Droite Républicaine,DR,M.,MBAR,2,Paris,Ancien Premier ministre,https://www.hatvp.fr/pages_nominatives/barnier-michel-27734,#8CB0DC,
PA569,Bonnecarrère,Philippe,PO840056,NI,Non inscrit,NI,M.,PBC,1,Tarn,Avocat,https://www.hatvp.fr/pages_nominatives/bonnecarrere-philippe,#8D949A,
PA588884,Autain,Clémentine,PO845439,ECOS,Écologiste et Social,EcoS,Mme,CAU,11,Seine-Saint-Denis,Journaliste et autre média,https://www.hatvp.fr/pages_nominatives/autain-clementine,#77AA79,
PA605745,Sansu,Nicolas,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,nsa,2,Cher,Permanent politique,https://www.hatvp.fr/pages_nominatives/sansu-nicolas,#830E21,
PA605782,Marcangeli,Laurent,PO845470,HOR,Horizons & Indépendants,HOR,M.,LMC,1,Corse-du-Sud,Avocat,https://www.hatvp.fr/pages_nominatives/marcangeli-laurent,#B5E2F9,
PA606507,Boudié,Florent,PO845407,EPR,Ensemble pour la République,EPR,M.,FBU,10,Gironde,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/boudie-florent,#7B4591,
PA606545,Roumégas,Jean-Louis,PO845439,ECOS,Écologiste et Social,EcoS,M.,JROM,1,Hérault,Enseignant 1er deg.- Professeur d'école,https://www.hatvp.fr/pages_nominatives/roumegas-jean-louis,#77AA79,
PA606573,Dombre Coste,Fanny,PO845419,SOC,Socialistes et apparentés,SOC,Mme,FDO,3,Hérault,Artisan Photographe,https://www.hatvp.fr/pages_nominatives/dombre-coste-fanny,#F5B4CE,
PA606793,Baumel,Laurent,PO845419,SOC,Socialistes et apparentés,SOC,M.,LBA,4,Indre-et-Loire,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/baumel-laurent,#F5B4CE,
PA607090,Vigier,Jean-Pierre,PO845425,DR,Droite Républicaine,DR,M.,JVI,2,Haute-Loire,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vigier-jean-pierre,#8CB0DC,
PA607193,Errante,Sophie,PO840056,NI,Non inscrit,NI,Mme,SER,10,Loire-Atlantique,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/errante-sophie,#8D949A,
PA607395,Travert,Stéphane,PO845407,EPR,Ensemble pour la République,EPR,M.,str,3,Manche,Cadre secteur privé,https://www.hatvp.fr/pages_nominatives/travert-stephane,#7B4591,
PA607553,Potier,Dominique,PO845419,SOC,Socialistes et apparentés,SOC,M.,DPO,5,Meurthe-et-Moselle,Agriculteur,https://www.hatvp.fr/pages_nominatives/potier-dominique,#F5B4CE,
PA607619,Molac,Paul,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,PMO,4,Morbihan,Professeur du secondaire,https://www.hatvp.fr/pages_nominatives/molac-paul,#FFD96F,
PA608172,Pirès Beaune,Christine,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CPI,2,Puy-de-Dôme,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/pires-beaune-christine,#F5B4CE,
PA608264,Capdevielle,Colette,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CCP,5,Pyrénées-Atlantiques,Avocate,https://www.hatvp.fr/pages_nominatives/capdevielle-colette,#F5B4CE,
PA608416,Hetzel,Patrick,PO845425,DR,Droite Républicaine,DR,M.,PHE,7,Bas-Rhin,Professeur des Universités,https://www.hatvp.fr/pages_nominatives/hetzel-patrick,#8CB0DC,
PA608826,Duby-Muller,Virginie,PO845425,DR,Droite Républicaine,DR,Mme,VDU,4,Haute-Savoie,Cadre du secteur privé,https://www.hatvp.fr/pages_nominatives/duby-muller-virginie,#8CB0DC,
PA609332,Faure,Olivier,PO845419,SOC,Socialistes et apparentés,SOC,M.,OFU,11,Seine-et-Marne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/faure-olivier,#F5B4CE,
PA610002,Sas,Eva,PO845439,ECOS,Écologiste et Social,EcoS,Mme,ESA,8,Paris,Cadre supérieur du secteur privé,https://www.hatvp.fr/pages_nominatives/sas-eva,#77AA79,
PA610654,Nilor,Jean-Philippe,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,JNI,4,Martinique,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/nilor-jean-philippe,#C00D0D,
PA610968,Amirshahi,Pouria,PO845439,ECOS,Écologiste et Social,EcoS,M.,PAM,5,Paris,Cadre territorial de catégorie A,https://www.hatvp.fr/pages_nominatives/amirshahi-pouria,#77AA79,
PA642695,Bothorel,Éric,PO845407,EPR,Ensemble pour la République,EPR,M.,EBO,5,Côtes-d'Armor,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/bothorel-eric,#7B4591,
PA642725,Liégeon,Eric,PO845425,DR,Droite Républicaine,DR,M.,eli,5,Doubs,Exploitant agricole,https://www.hatvp.fr/pages_nominatives/liegeon-eric-28144,#8CB0DC,
PA642764,Aviragnet,Joël,PO845419,SOC,Socialistes et apparentés,SOC,M.,JAV,8,Haute-Garonne,Directeur d'un établissement pour l'enfance handicapée,https://www.hatvp.fr/pages_nominatives/aviragnet-joel,#F5B4CE,
PA642847,Bazin,Thibault,PO845425,DR,Droite Républicaine,DR,M.,TBA,4,Meurthe-et-Moselle,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/bazin-thibault,#8CB0DC,
PA642935,Becht,Olivier,PO845407,EPR,Ensemble pour la République,EPR,M.,OBE,5,Haut-Rhin,Magistrat,https://www.hatvp.fr/pages_nominatives/becht-olivier,#7B4591,
PA642988,de Lépinau,Hervé,PO845401,RN,Rassemblement National,RN,M.,HLE,3,Vaucluse,Avocat,https://www.hatvp.fr/pages_nominatives/de-lepinau-herve-24309,#313567,
PA643089,Thiériot,Jean-Louis,PO845425,DR,Droite Républicaine,DR,M.,JLH,3,Seine-et-Marne,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/thieriot-jean-louis,#8CB0DC,
PA643104,Minard,Christelle,PO845425,DR,Droite Républicaine,DR,Mme,CMIN,2,Eure-et-Loir,Agricultrice,https://www.hatvp.fr/pages_nominatives/minard-christelle-21338,#8CB0DC,
PA643143,Baptiste,Christian,PO845419,SOC,Socialistes et apparentés,SOC,M.,CBP,2,Guadeloupe,Directeur d'association,https://www.hatvp.fr/pages_nominatives/baptiste-christian,#F5B4CE,
PA643157,Naillet,Philippe,PO845419,SOC,Socialistes et apparentés,SOC,M.,PNI,1,Réunion,Inspecteur assurance-vie,https://www.hatvp.fr/pages_nominatives/naillet-philippe,#F5B4CE,
PA643175,Dupont,Stella,PO840056,NI,Non inscrit,NI,Mme,SDU,2,Maine-et-Loire,Comptable,https://www.hatvp.fr/pages_nominatives/dupont-stella,#8D949A,
PA643184,Klinkert,Brigitte,PO845407,EPR,Ensemble pour la République,EPR,Mme,BKL,1,Haut-Rhin,Ancien cadre,https://www.hatvp.fr/pages_nominatives/klinkert-brigitte-13215,#7B4591,
PA643192,Jourdan,Chantal,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CJO,1,Orne,Psychologue,https://www.hatvp.fr/pages_nominatives/jourdan-chantal-20670,#F5B4CE,
PA687214,Berrios,Sylvain,PO845470,HOR,Horizons & Indépendants,HOR,M.,SBE,1,Val-de-Marne,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/berrios-sylvain,#B5E2F9,
PA712014,Ledoux,Vincent,PO845407,EPR,Ensemble pour la République,EPR,M.,VLE,10,Nord,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/ledoux-vincent,#7B4591,
PA712015,Dive,Julien,PO845425,DR,Droite Républicaine,DR,M.,JDV,2,Aisne,Chef de projet dans l'industrie,https://www.hatvp.fr/pages_nominatives/dive-julien,#8CB0DC,
PA717161,Borne,Élisabeth,PO845407,EPR,Ensemble pour la République,EPR,Mme,ELB,6,Calvados,Ingénieur et cadre technique d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#7B4591,
PA717379,Maillard,Sylvain,PO845407,EPR,Ensemble pour la République,EPR,M.,SMA,1,Paris,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/maillard-sylvain,#7B4591,
PA718674,Givernet,Olga,PO845407,EPR,Ensemble pour la République,EPR,Mme,OGI,3,Ain,Ingénieure,https://www.hatvp.fr/pages_nominatives/givernet-olga,#7B4591,
PA718784,Pauget,Éric,PO845425,DR,Droite Républicaine,DR,M.,EPA,7,Alpes-Maritimes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/pauget-eric-6497,#8CB0DC,
PA718820,Cestrières,Pauline,PO845407,EPR,Ensemble pour la République,EPR,Mme,PCE,1,Aveyron,Agricultrice,https://www.hatvp.fr/pages_nominatives/cestrieres-pauline-30435,#7B4591,
PA718838,Brun,Fabrice,PO845425,DR,Droite Républicaine,DR,M.,FBR,3,Ardèche,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/brun-fabrice,#8CB0DC,
PA718850,Cordier,Pierre,PO845425,DR,Droite Républicaine,DR,M.,PCD,2,Ardennes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/cordier-pierre-2482,#8CB0DC,
PA718884,Bazin-Malgras,Valérie,PO845425,DR,Droite Républicaine,DR,Mme,VBA,2,Aube,Commerçante,https://www.hatvp.fr/pages_nominatives/bazin-malgras-valerie,#8CB0DC,
PA719024,Blanchet,Christophe,PO845454,DEM,Les Démocrates,Dem,M.,CBA,4,Calvados,Commerçant,https://www.hatvp.fr/pages_nominatives/blanchet-christophe,#F07E26,
PA719032,Bouyx,Bertrand,PO845470,HOR,Horizons & Indépendants,HOR,M.,BBU,5,Calvados,Pharmacien,https://www.hatvp.fr/pages_nominatives/bouyx-bertrand,#B5E2F9,
PA719052,Kervran,Loïc,PO845470,HOR,Horizons & Indépendants,HOR,M.,LKE,3,Cher,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/kervran-loic,#B5E2F9,
PA719080,Marsaud,Sandra,PO845407,EPR,Ensemble pour la République,EPR,Mme,SMR,2,Charente,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/marsaud-sandra,#7B4591,
PA719118,Cormier-Bouligeon,François,PO845407,EPR,Ensemble pour la République,EPR,M.,FCR,1,Cher,Juriste,https://www.hatvp.fr/pages_nominatives/cormier-bouligeon-francois,#7B4591,
PA719138,Castellani,Michel,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,MCA,1,Haute-Corse,Professeur des Universités,https://www.hatvp.fr/pages_nominatives/castellani-michel,#FFD96F,
PA719218,Berville,Hervé,PO845407,EPR,Ensemble pour la République,EPR,M.,HBR,2,Côtes-d'Armor,Economiste,https://www.hatvp.fr/pages_nominatives/berville-herve,#7B4591,
PA719272,Meunier,Frédérique,PO845425,DR,Droite Républicaine,DR,Mme,FME,2,Corrèze,Avocate,https://www.hatvp.fr/pages_nominatives/meunier-frederique-6851,#8CB0DC,
PA719286,Colombani,Paul-André,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,PCO,2,Corse-du-Sud,Médecin,https://www.hatvp.fr/pages_nominatives/colombani-paul-andre,#FFD96F,
PA719338,Melchior,Graziella,PO845407,EPR,Ensemble pour la République,EPR,Mme,GML,5,Finistère,Professeure agrégée,https://www.hatvp.fr/pages_nominatives/melchior-graziella,#7B4591,
PA719372,Kasbarian,Guillaume,PO845407,EPR,Ensemble pour la République,EPR,M.,GKA,1,Eure-et-Loir,Consultant en stratégie d'entreprise,https://www.hatvp.fr/pages_nominatives/kasbarian-guillaume,#7B4591,
PA719388,Le Meur,Annaïg,PO845407,EPR,Ensemble pour la République,EPR,Mme,ALM,1,Finistère,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/le-meur-annaig,#7B4591,
PA719404,Le Gac,Didier,PO845407,EPR,Ensemble pour la République,EPR,M.,DGA,3,Finistère,Profession rattachée à l'enseignement,https://www.hatvp.fr/pages_nominatives/le-gac-didier-5234,#7B4591,
PA719412,Le Feur,Sandrine,PO845407,EPR,Ensemble pour la République,EPR,Mme,SFE,4,Finistère,Agriculteur-propriétaire exploitant,https://www.hatvp.fr/pages_nominatives/le-feur-sandrine,#7B4591,
PA719436,Meizonnet,Nicolas,PO845401,RN,Rassemblement National,RN,M.,NME,2,Gard,Ingénieur en informatique,https://www.hatvp.fr/pages_nominatives/meizonnet-nicolas-17348,#313567,
PA719472,Cazeneuve,Jean-René,PO845407,EPR,Ensemble pour la République,EPR,M.,JCZ,1,Gers,Ingénieur,https://www.hatvp.fr/pages_nominatives/cazeneuve-jean-rene,#7B4591,
PA719512,Vignon,Corinne,PO845407,EPR,Ensemble pour la République,EPR,Mme,CVI,3,Haute-Garonne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/vignon-corinne,#7B4591,
PA719528,Portarrieu,Jean-François,PO845470,HOR,Horizons & Indépendants,HOR,M.,JPR,5,Haute-Garonne,Journaliste,https://www.hatvp.fr/pages_nominatives/portarrieu-jean-francois,#B5E2F9,
PA719550,Tanguy,Liliana,PO845407,EPR,Ensemble pour la République,EPR,Mme,LTA,7,Finistère,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/tanguy-liliana,#7B4591,
PA719558,Balanant,Erwan,PO845454,DEM,Les Démocrates,Dem,M.,EBA,8,Finistère,Photographe et réalisateur,https://www.hatvp.fr/pages_nominatives/balanant-erwan,#F07E26,
PA719578,Prud'homme,Loïc,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,LPR,3,Gironde,Fonctionnaire de catégorie B,https://www.hatvp.fr/pages_nominatives/prud-homme-loic,#C00D0D,
PA719632,Panonacle,Sophie,PO845407,EPR,Ensemble pour la République,EPR,Mme,SPA,8,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/panonacle-sophie,#7B4591,
PA719640,Mette,Sophie,PO845454,DEM,Les Démocrates,Dem,Mme,SMT,9,Gironde,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/mette-sophie,#F07E26,
PA719756,Le Nabour,Christine,PO845407,EPR,Ensemble pour la République,EPR,Mme,CLN,5,Ille-et-Vilaine,Employée (secteur privé),https://www.hatvp.fr/pages_nominatives/le-nabour-christine,#7B4591,
PA719778,Jolivet,François,PO845470,HOR,Horizons & Indépendants,HOR,M.,FJO,1,Indre,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/jolivet-francois,#B5E2F9,
PA719798,Labaronne,Daniel,PO845407,EPR,Ensemble pour la République,EPR,M.,DLA,2,Indre-et-Loire,Retraité de l'enseignement supérieur,https://www.hatvp.fr/pages_nominatives/labaronne-daniel,#7B4591,
PA719822,Thillaye,Sabine,PO845454,DEM,Les Démocrates,Dem,Mme,STH,5,Indre-et-Loire,Ancien Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/thillaye-sabine,#F07E26,
PA719890,Brulebois,Danielle,PO845407,EPR,Ensemble pour la République,EPR,Mme,DBR,1,Jura,Retraitée de l'enseignement,https://www.hatvp.fr/pages_nominatives/brulebois-danielle,#7B4591,
PA719914,Darrieussecq,Geneviève,PO845454,DEM,Les Démocrates,Dem,Mme,GDI,1,Landes,médecin,https://www.hatvp.fr/pages_nominatives/darrieussecq-genevieve,#F07E26,
PA719922,Causse,Lionel,PO845407,EPR,Ensemble pour la République,EPR,M.,LCU,2,Landes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/causse-lionel,#7B4591,
PA719930,Vallaud,Boris,PO845419,SOC,Socialistes et apparentés,SOC,M.,BVA,3,Landes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vallaud-boris,#F5B4CE,
PA719938,Fesneau,Marc,PO845454,DEM,Les Démocrates,Dem,M.,MFE,1,Loir-et-Cher,Ministre,https://www.hatvp.fr/pages_nominatives/fesneau-marc,#F07E26,
PA719968,Bonnet,Sylvie,PO845425,DR,Droite Républicaine,DR,Mme,SBN,4,Loire,Collaboratrice parlementaire,https://www.hatvp.fr/pages_nominatives/bonnet-sylvie-26241,#8CB0DC,
PA720022,Lauzzana,Michel,PO845407,EPR,Ensemble pour la République,EPR,M.,MLZ,1,Lot-et-Garonne,Médecin,https://www.hatvp.fr/pages_nominatives/lauzzana-michel,#7B4591,
PA720038,Josso,Sandrine,PO845454,DEM,Les Démocrates,Dem,Mme,SJO,7,Loire-Atlantique,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/josso-sandrine,#F07E26,
PA720092,Ramos,Richard,PO845454,DEM,Les Démocrates,Dem,M.,RRA,6,Loiret,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/ramos-richard,#F07E26,
PA720100,Pradié,Aurélien,PO840056,NI,Non inscrit,NI,M.,APR,1,Lot,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/pradie-aurelien,#8D949A,
PA720138,Saint-Paul,Laetitia,PO845470,HOR,Horizons & Indépendants,HOR,Mme,LSP,4,Maine-et-Loire,Officier de l'armée de Terre,https://www.hatvp.fr/pages_nominatives/saint-paul-laetitia,#B5E2F9,
PA720146,Masséglia,Denis,PO845407,EPR,Ensemble pour la République,EPR,M.,DMS,5,Maine-et-Loire,Ingénieur Arts et métiers,https://www.hatvp.fr/pages_nominatives/masseglia-denis,#7B4591,
PA720154,Dubré-Chirat,Nicole,PO845407,EPR,Ensemble pour la République,EPR,Mme,NDB,6,Maine-et-Loire,Retraitée de la fonction publique hospitalière et chargée de formation,https://www.hatvp.fr/pages_nominatives/dubre-chirat-nicole,#7B4591,
PA720190,Sorre,Bertrand,PO845407,EPR,Ensemble pour la République,EPR,M.,BSO,2,Manche,Enseignant 1er degré-directeur d'école (en disponibilité),https://www.hatvp.fr/pages_nominatives/sorre-bertrand,#7B4591,
PA720230,Magnier,Lise,PO845470,HOR,Horizons & Indépendants,HOR,Mme,LMG,4,Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/magnier-lise,#B5E2F9,
PA720256,Bannier,Géraldine,PO845454,DEM,Les Démocrates,Dem,Mme,GBA,2,Mayenne,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/bannier-geraldine,#F07E26,
PA720334,Pahun,Jimmy,PO845454,DEM,Les Démocrates,Dem,M.,JPA,2,Morbihan,Navigateur,https://www.hatvp.fr/pages_nominatives/pahun-jimmy,#F07E26,
PA720342,Le Peih,Nicole,PO845407,EPR,Ensemble pour la République,EPR,Mme,NPE,3,Morbihan,Agricultrice,https://www.hatvp.fr/pages_nominatives/le-peih-nicole,#7B4591,
PA720354,Jacques,Jean-Michel,PO845407,EPR,Ensemble pour la République,EPR,M.,JJA,6,Morbihan,Infirmier des forces spéciales,https://www.hatvp.fr/pages_nominatives/jacques-jean-michel,#7B4591,
PA720362,Belhaddad,Belkhir,PO845419,SOC,Socialistes et apparentés,SOC,M.,BBL,1,Moselle,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/belhaddad-belkhir,#F5B4CE,
PA720370,Mendes,Ludovic,PO845407,EPR,Ensemble pour la République,EPR,M.,LME,2,Moselle,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/mendes-ludovic,#7B4591,
PA720390,End,Jérôme,PO845425,DR,Droite Républicaine,DR,M.,JEN,4,Moselle,Chargé de mission et d'études,https://www.hatvp.fr/pages_nominatives/end-jerome-20268,#8CB0DC,
